time,data1
1470.0,-1797
1485.0,-1594
1500.0,2692
1515.0,-2686
1530.0,-222
1545.0,-382
1560.0,2438
1575.0,123
1590.0,-2565
1605.0,185
1620.0,3277
1635.0,-862
1650.0,-1851
1665.0,-473
1680.0,1800
1695.0,-322
1710.0,1424
1725.0,-1762
1740.0,2268
1755.0,-357
1770.0,-385
1785.0,1092
1800.0,1850
1815.0,123
1830.0,-192
1845.0,-2439
1860.0,2763
1875.0,-1477
1890.0,-181
1905.0,-858
1920.0,3352
1935.0,1341
1950.0,329
1965.0,-2138
1980.0,3757
1995.0,-1163
2010.0,-1062
2025.0,-276
2040.0,2279
2055.0,-476
2070.0,-1816
2085.0,-1041
2100.0,1576
2115.0,-2087
2130.0,168
2145.0,-852
2160.0,4153
2175.0,-68
2190.0,-1705
2205.0,-2447
2220.0,2334
2235.0,551
2250.0,-2026
2265.0,-1699
2280.0,699
2295.0,-1176
2310.0,1116
2325.0,-2420
2340.0,2024
2355.0,-2467
2370.0,-356
2385.0,874
2400.0,3309
2415.0,-676
2430.0,-525
2445.0,-485
2460.0,3629
2475.0,-507
2490.0,-1798
2505.0,-833
2520.0,2247
2535.0,-691
2550.0,-2630
2565.0,274
2580.0,2495
2595.0,2718
2610.0,-367
2625.0,48
2640.0,1291
2655.0,-1774
2670.0,-2099
2685.0,1236
2700.0,1790
2715.0,103
2730.0,-2231
2745.0,-2687
2760.0,3351
2775.0,-1719
2790.0,-1898
2805.0,-1031
2820.0,3096
2835.0,552
2850.0,-731
2865.0,-1811
2880.0,2987
2895.0,-2611
2910.0,-1196
2925.0,-1206
2940.0,2586
2955.0,-936
2970.0,5
2985.0,-1239
3000.0,2039
3015.0,-100
3030.0,-26
3045.0,-514
3060.0,1931
3075.0,-1092
3090.0,-2581
3105.0,-896
3120.0,2041
3135.0,1052
3150.0,-1969
3165.0,-1793
3180.0,2410
3195.0,-1892
3210.0,4058
3225.0,-3183
3240.0,2300
3255.0,-383
3270.0,73
3285.0,-1136
3300.0,3599
3315.0,-760
3330.0,-2112
3345.0,-909
3360.0,4309
3375.0,176
3390.0,-2227
3405.0,-2178
3420.0,624
3435.0,1127
3450.0,-2603
3465.0,-1795
3480.0,1816
3495.0,-1024
3510.0,-530
3525.0,-1232
3540.0,1881
3555.0,-261
3570.0,-435
3585.0,1456
3600.0,1416
3615.0,-633
3630.0,77
3645.0,-459
3660.0,4357
3675.0,-1823
3690.0,-1010
3705.0,-1080
3720.0,1597
3735.0,-785
3750.0,-2273
3765.0,-2283
3780.0,1684
3795.0,-1099
3810.0,-748
3825.0,2394
3840.0,1441
3855.0,-1635
3870.0,-697
3885.0,-88
3900.0,2030
3915.0,-1391
3930.0,-2243
3945.0,-1393
3960.0,4195
3975.0,-903
3990.0,-1275
4005.0,-1904
4020.0,2726
4035.0,56
4050.0,-2168
4065.0,-1018
4080.0,985
4095.0,-2190
4110.0,-196
4125.0,-2529
4140.0,1814
4155.0,-2403
4170.0,-1327
4185.0,-389
4200.0,2072
4215.0,-2584
4230.0,-1061
4245.0,-1066
4260.0,4618
4275.0,34
4290.0,-2034
4305.0,50
4320.0,2825
4335.0,1254
4350.0,-1479
4365.0,87
4380.0,1087
4395.0,-1755
4410.0,563
4425.0,255
4440.0,5339
4455.0,-2049
4470.0,-1119
4485.0,-164
4500.0,775
4515.0,-32
4530.0,-106
4545.0,-1563
4560.0,3773
4575.0,-2553
4590.0,-619
4605.0,-288
4620.0,860
4635.0,-1425
4650.0,-1251
4665.0,-2617
4680.0,1169
4695.0,-697
4710.0,820
4725.0,-1432
4740.0,2491
4755.0,-961
4770.0,-296
4785.0,-1037
4800.0,2027
4815.0,-37
4830.0,-297
4845.0,-925
4860.0,4462
4875.0,-595
4890.0,-1110
4905.0,-2428
4920.0,1435
4935.0,-419
4950.0,126
4965.0,-1355
4980.0,1701
4995.0,-1170
5010.0,-1092
5025.0,-341
5040.0,940
5055.0,1876
5070.0,-3218
5085.0,1415
5100.0,3308
5115.0,-2044
5130.0,-748
5145.0,-2552
5160.0,4144
5175.0,-90
5190.0,-205
5205.0,-899
5220.0,639
5235.0,59
5250.0,-1993
5265.0,-1607
5280.0,1867
5295.0,-629
5310.0,613
5325.0,-2247
5340.0,984
5355.0,-2558
5370.0,-1516
5385.0,418
5400.0,3311
5415.0,77
5430.0,-42
5445.0,-1798
5460.0,4575
5475.0,-1770
5490.0,-1290
5505.0,-520
5520.0,2243
5535.0,1304
5550.0,-1211
5565.0,-1159
5580.0,3002
5595.0,-2094
5610.0,-894
5625.0,-922
5640.0,3373
5655.0,-1015
5670.0,763
5685.0,-257
5700.0,1731
5715.0,-1871
5730.0,-266
5745.0,-1457
5760.0,3004
5775.0,-1563
5790.0,-859
5805.0,-492
5820.0,739
5835.0,1276
5850.0,176
5865.0,-256
5880.0,3379
5895.0,-2386
5910.0,-238
5925.0,51
5940.0,2267
5955.0,-481
5970.0,-795
5985.0,-1040
6000.0,1509
6015.0,285
6030.0,-1082
6045.0,-1609
6060.0,3772
6075.0,-860
6090.0,-1412
6105.0,-315
6120.0,3049
6135.0,-483
6150.0,-902
6165.0,-177
6180.0,3167
6195.0,-2555
6210.0,756
6225.0,224
6240.0,2865
6255.0,-1556
6270.0,-396
6285.0,2315
6300.0,1946
6315.0,-541
6330.0,-575
6345.0,-1370
6360.0,4303
6375.0,-93
6390.0,-97
6405.0,-2522
6420.0,3387
6435.0,15
6450.0,-292
6465.0,-1281
6480.0,3528
6495.0,-1815
6510.0,-9
6525.0,-510
6540.0,3173
6555.0,-2517
6570.0,-2510
6585.0,781
6600.0,3202
6615.0,-1354
6630.0,-749
6645.0,-623
6660.0,3171
6675.0,-1997
6690.0,-2162
6705.0,-549
6720.0,3200
6735.0,941
6750.0,-676
6765.0,-282
6780.0,2200
6795.0,-732
6810.0,275
6825.0,-1662
6840.0,2770
6855.0,-410
6870.0,-62
6885.0,485
6900.0,5273
6915.0,-3026
6930.0,179
6945.0,25
6960.0,2122
6975.0,-13
6990.0,-367
7005.0,-1684
7020.0,713
7035.0,-660
7050.0,-862
7065.0,-236
7080.0,732
7095.0,-2109
7110.0,42
7125.0,-1461
7140.0,1673
7155.0,-884
7170.0,-1270
7185.0,-1085
7200.0,700
7215.0,174
7230.0,-113
7245.0,-768
7260.0,2737
7275.0,-1907
7290.0,-2299
7305.0,-424
7320.0,2725
7335.0,-510
7350.0,-1657
7365.0,-2685
7380.0,3508
7395.0,-686
7410.0,102
7425.0,-352
7440.0,1801
7455.0,35
7470.0,-1728
7485.0,719
7500.0,2187
7515.0,432
7530.0,-1983
7545.0,-1674
7560.0,2750
7575.0,-1138
7590.0,-849
7605.0,-952
7620.0,1722
7635.0,-933
7650.0,-147
7665.0,-1003
7680.0,3593
7695.0,193
7710.0,-628
7725.0,-1204
7740.0,3148
7755.0,-1387
7770.0,-1556
7785.0,281
7800.0,1249
7815.0,-2035
7830.0,52
7845.0,-42
7860.0,3483
7875.0,-789
7890.0,153
7905.0,148
7920.0,2507
7935.0,50
7950.0,-1325
7965.0,-358
7980.0,2949
7995.0,-393
8010.0,-1380
8025.0,-468
8040.0,2769
8055.0,-1566
8070.0,-154
8085.0,323
8100.0,1021
8115.0,-484
8130.0,1842
8145.0,-1544
8160.0,3113
8175.0,-2448
8190.0,-2162
8205.0,-2698
8220.0,2591
8235.0,-1318
8250.0,-1197
8265.0,-1873
8280.0,2347
8295.0,-2715
8310.0,1028
8325.0,-2377
8340.0,2203
8355.0,-1751
8370.0,-2339
8385.0,978
8400.0,1509
8415.0,-1191
8430.0,-978
8445.0,69
8460.0,3899
8475.0,-1518
8490.0,50
8505.0,140
8520.0,1072
8535.0,-752
8550.0,-339
8565.0,-1282
8580.0,583
8595.0,-1484
8610.0,-879
8625.0,-1116
8640.0,875
8655.0,-2705
8670.0,-2279
8685.0,-1494
8700.0,722
8715.0,-2520
8730.0,-448
8745.0,2542
8760.0,2220
8775.0,-443
8790.0,-2473
8805.0,-444
8820.0,562
8835.0,-1595
8850.0,-1533
8865.0,-1253
8880.0,2979
8895.0,-2195
8910.0,-298
8925.0,-2507
8940.0,2718
8955.0,-1531
8970.0,-2393
8985.0,-367
9000.0,1449
9015.0,-2854
9030.0,11
9045.0,-3
9060.0,4116
9075.0,-2351
9090.0,-1643
9105.0,-1251
9120.0,428
9135.0,-326
9150.0,-144
9165.0,-2264
9180.0,2073
9195.0,-2311
9210.0,1058
9225.0,-702
9240.0,2575
9255.0,-724
9270.0,-319
9285.0,250
9300.0,2197
9315.0,-1832
9330.0,-2214
9345.0,-1072
9360.0,5932
9375.0,-716
9390.0,-1530
9405.0,-2849
9420.0,2733
9435.0,-1629
9450.0,-1133
9465.0,-925
9480.0,2838
9495.0,-1562
9510.0,1010
9525.0,-1736
9540.0,1115
9555.0,-268
9570.0,-1002
9585.0,-1214
9600.0,3325
9615.0,-1219
9630.0,-160
9645.0,-1533
9660.0,4643
9675.0,315
9690.0,-780
9705.0,-917
9720.0,2741
9735.0,-1075
9750.0,-1172
9765.0,-2169
9780.0,2830
9795.0,-1003
9810.0,-342
9825.0,-616
9840.0,1649
9855.0,-1260
9870.0,-1690
9885.0,-577
9900.0,928
9915.0,132
9930.0,-322
9945.0,72
9960.0,2730
9975.0,2480
9990.0,-2187
10005.0,-856
10020.0,2411
10035.0,666
10050.0,-2448
10065.0,-175
10080.0,1824
10095.0,-283
10110.0,841
10125.0,-2759
10140.0,1391
10155.0,-1186
10170.0,17
10185.0,-281
10200.0,2466
10215.0,-2372
10230.0,-2499
10245.0,-862
10260.0,1743
10275.0,-712
10290.0,-678
10305.0,-598
10320.0,3426
10335.0,107
10350.0,-1302
10365.0,-3522
10380.0,2119
10395.0,-3237
10410.0,-1065
10425.0,-1621
10440.0,419
10455.0,-2527
10470.0,-2224
10485.0,501
10500.0,1198
10515.0,-1592
10530.0,-796
10545.0,-2897
10560.0,4045
10575.0,-651
10590.0,1883
10605.0,-1335
10620.0,1737
10635.0,180
10650.0,-787
10665.0,-2298
10680.0,1055
10695.0,-1672
10710.0,-543
10725.0,-1931
10740.0,1273
10755.0,-2130
10770.0,-1223
10785.0,-569
10800.0,1742
10815.0,-288
10830.0,-329
10845.0,-2468
10860.0,1946
10875.0,-1856
10890.0,-1932
10905.0,-1027
10920.0,3400
10935.0,-812
10950.0,148
10965.0,-873
10980.0,2382
10995.0,-2124
11010.0,722
11025.0,-2805
11040.0,3464
11055.0,-55
11070.0,47
11085.0,-676
11100.0,2644
11115.0,-1922
11130.0,-1428
11145.0,-2363
11160.0,2916
11175.0,-946
11190.0,-1214
11205.0,2550
11220.0,158
11235.0,345
11250.0,-1895
11265.0,-2669
11280.0,578
11295.0,-2749
11310.0,107
11325.0,-617
11340.0,527
11355.0,-2056
11370.0,-361
11385.0,-1692
11400.0,893
11415.0,-2069
11430.0,-1306
11445.0,-1047
11460.0,4005
11475.0,-928
11490.0,-2236
11505.0,-1827
11520.0,1234
11535.0,1562
11550.0,-43
11565.0,-56
11580.0,797
11595.0,-2210
11610.0,387
11625.0,-2251
11640.0,1048
11655.0,-694
11670.0,-1628
11685.0,1161
11700.0,2520
11715.0,-351
11730.0,-1036
11745.0,101
11760.0,3214
11775.0,-1344
11790.0,-515
11805.0,-2258
11820.0,6392
11835.0,-1992
11850.0,-2224
11865.0,-1511
11880.0,863
11895.0,-2103
11910.0,-728
11925.0,-2029
11940.0,3324
11955.0,-566
11970.0,-2109
11985.0,-831
12000.0,2563
12015.0,-1939
12030.0,43
12045.0,-1618
12060.0,2111
12075.0,343
12090.0,-829
12105.0,91
12120.0,1637
12135.0,-217
12150.0,-2017
12165.0,381
12180.0,1217
12195.0,393
12210.0,589
12225.0,394
12240.0,2895
12255.0,-135
12270.0,-2259
12285.0,1599
12300.0,2412
12315.0,-1742
12330.0,-1838
12345.0,-2461
12360.0,4766
12375.0,-1600
12390.0,-591
12405.0,170
12420.0,2214
12435.0,2288
12450.0,-2853
12465.0,-543
12480.0,1114
12495.0,2
12510.0,1560
12525.0,-1193
12540.0,1132
12555.0,-1542
12570.0,-1042
12585.0,1598
12600.0,2954
12615.0,123
12630.0,-1075
12645.0,-1148
12660.0,2036
12675.0,-1255
12690.0,151
12705.0,57
12720.0,3260
12735.0,-23
12750.0,-1707
12765.0,-2170
12780.0,1035
12795.0,-576
12810.0,-1269
12825.0,-526
12840.0,1689
12855.0,461
12870.0,83
12885.0,1456
12900.0,1498
12915.0,-1635
12930.0,189
12945.0,-1897
12960.0,4046
12975.0,-2275
12990.0,-1686
13005.0,54
13020.0,2631
13035.0,-1305
13050.0,1513
13065.0,-2128
13080.0,2227
13095.0,-2023
13110.0,104
13125.0,-2393
13140.0,2868
13155.0,-274
13170.0,-332
13185.0,-844
13200.0,1233
13215.0,-668
13230.0,-1554
13245.0,-1414
13260.0,3744
13275.0,-191
13290.0,-1736
13305.0,-2087
13320.0,2462
13335.0,-867
13350.0,-409
13365.0,-1316
13380.0,2088
13395.0,-334
13410.0,291
13425.0,-2154
13440.0,1125
13455.0,-2115
13470.0,-126
13485.0,441
13500.0,2953
13515.0,-1267
13530.0,-1704
13545.0,-53
13560.0,3925
13575.0,-746
13590.0,-2242
13605.0,-1835
13620.0,1993
13635.0,-838
13650.0,260
13665.0,2675
13680.0,951
13695.0,-1841
13710.0,266
13725.0,-1694
13740.0,1220
13755.0,191
13770.0,-895
13785.0,534
13800.0,3579
13815.0,-981
13830.0,-127
13845.0,-205
13860.0,3188
13875.0,434
13890.0,-2379
13905.0,-1665
13920.0,2861
13935.0,1574
13950.0,-27
13965.0,-2428
13980.0,2677
13995.0,-483
14010.0,1614
14025.0,-712
14040.0,3075
14055.0,-1344
14070.0,-1260
14085.0,985
14100.0,2734
14115.0,-1494
14130.0,65
14145.0,-20
14160.0,4053
14175.0,-2433
14190.0,-2312
14205.0,-2434
14220.0,1449
14235.0,1095
14250.0,-1408
14265.0,261
14280.0,5716
14295.0,-1419
14310.0,988
14325.0,-1324
14340.0,3554
14355.0,-601
14370.0,-1020
14385.0,1387
14400.0,3337
14415.0,-266
14430.0,-679
14445.0,-66
14460.0,4297
14475.0,-509
14490.0,-2475
14505.0,-1466
14520.0,1052
14535.0,1363
14550.0,-271
14565.0,-1692
14580.0,3429
14595.0,7
14610.0,746
14625.0,-1105
14640.0,3009
14655.0,-2181
14670.0,-127
14685.0,-1140
14700.0,2431
14715.0,-1952
14730.0,-199
14745.0,-1267
14760.0,2198
14775.0,-404
14790.0,-2422
14805.0,-2406
14820.0,2753
14835.0,-307
14850.0,243
14865.0,-155
14880.0,2857
14895.0,2683
14910.0,-1994
14925.0,-949
14940.0,1855
14955.0,305
14970.0,-339
14985.0,1212
15000.0,2096
15015.0,-743
15030.0,-824
15045.0,-735
15060.0,5051
15075.0,-537
15090.0,609
15105.0,607
15120.0,2013
15135.0,120
15150.0,-331
15165.0,-305
15180.0,1707
15195.0,109
15210.0,239
15225.0,-522
15240.0,1547
15255.0,-1548
15270.0,-2160
15285.0,13
15300.0,3332
15315.0,-1048
15330.0,-816
15345.0,350
15360.0,4032
15375.0,-1022
15390.0,-1098
15405.0,553
15420.0,3765
15435.0,-14
15450.0,-1224
15465.0,377
15480.0,1686
15495.0,-1202
15510.0,2478
15525.0,-622
15540.0,3628
15555.0,-2022
15570.0,-688
15585.0,-88
15600.0,2524
15615.0,-103
15630.0,-684
15645.0,-572
15660.0,2641
15675.0,-351
15690.0,-360
15705.0,-1960
15720.0,2981
15735.0,386
15750.0,-926
15765.0,-716
15780.0,471
15795.0,-2012
15810.0,-1048
15825.0,-1423
15840.0,1392
15855.0,-2182
15870.0,-70
15885.0,649
15900.0,3634
15915.0,-193
15930.0,-379
15945.0,-1203
15960.0,3920
15975.0,-813
15990.0,-861
16005.0,-1649
16020.0,1583
16035.0,-336
16050.0,-1514
16065.0,-1714
16080.0,1954
16095.0,-663
16110.0,850
16125.0,3425
16140.0,1795
16155.0,-1839
16170.0,-459
16185.0,134
16200.0,3423
16215.0,-1693
16230.0,-73
16245.0,-1537
16260.0,2512
16275.0,-996
16290.0,-1112
16305.0,-2077
16320.0,977
16335.0,-394
16350.0,-280
16365.0,42
16380.0,2458
16395.0,-1591
16410.0,-307
16425.0,-1847
16440.0,3075
16455.0,-1315
16470.0,-2166
16485.0,678
16500.0,883
16515.0,-1019
16530.0,-1684
16545.0,-68
16560.0,3871
16575.0,34
16590.0,-445
16605.0,263
16620.0,3730
16635.0,-375
16650.0,-297
16665.0,-736
16680.0,2074
16695.0,-2245
16710.0,84
16725.0,-2065
16740.0,4533
16755.0,-2904
16770.0,-2274
16785.0,1197
16800.0,2771
16815.0,-525
16830.0,-1135
16845.0,-198
16860.0,3836
16875.0,-1391
16890.0,-1622
16905.0,643
16920.0,2402
16935.0,1308
16950.0,-1608
16965.0,-1931
16980.0,2559
16995.0,-1941
17010.0,1580
17025.0,-522
17040.0,2551
17055.0,-737
17070.0,406
17085.0,1210
17100.0,2130
17115.0,-1908
17130.0,204
17145.0,-1765
17160.0,2489
17175.0,-975
17190.0,-2107
17205.0,-849
17220.0,1712
17235.0,-374
17250.0,-654
17265.0,-2045
17280.0,3723
17295.0,-2335
17310.0,258
17325.0,-1848
17340.0,2296
17355.0,3190
17370.0,-2332
17385.0,1331
17400.0,3101
17415.0,-518
17430.0,-317
17445.0,-2474
17460.0,4894
17475.0,-1706
17490.0,12
17505.0,137
17520.0,837
17535.0,-874
17550.0,-1005
17565.0,-1339
17580.0,2869
17595.0,-1817
17610.0,-323
17625.0,-1862
17640.0,1402
17655.0,-1939
17670.0,-2351
17685.0,-73
17700.0,3551
17715.0,-323
17730.0,-1111
17745.0,-382
17760.0,3274
17775.0,-249
17790.0,-621
17805.0,-2422
17820.0,2882
17835.0,-270
17850.0,-1388
17865.0,-1221
17880.0,3138
17895.0,-1834
17910.0,-34
17925.0,-959
17940.0,2371
17955.0,-2209
17970.0,1872
17985.0,-276
18000.0,1794
18015.0,-1480
18030.0,290
18045.0,112
18060.0,2697
18075.0,-438
18090.0,126
18105.0,-638
18120.0,3736
18135.0,-393
18150.0,-257
18165.0,-44
18180.0,3600
18195.0,-395
18210.0,437
18225.0,-643
18240.0,1895
18255.0,-2384
18270.0,-1621
18285.0,1223
18300.0,1209
18315.0,-2309
18330.0,-422
18345.0,-482
18360.0,4809
18375.0,-223
18390.0,-2133
18405.0,-2488
18420.0,2504
18435.0,493
18450.0,-2408
18465.0,-297
18480.0,2655
18495.0,-369
18510.0,599
18525.0,-328
18540.0,1926
18555.0,215
18570.0,-228
18585.0,3100
18600.0,1226
18615.0,29
18630.0,-302
18645.0,-367
18660.0,2844
18675.0,-1577
18690.0,-43
18705.0,-1549
18720.0,3226
18735.0,-532
18750.0,68
18765.0,-2193
18780.0,1899
18795.0,-2439
18810.0,1040
18825.0,-25
18840.0,1121
18855.0,-1079
18870.0,-1250
18885.0,-22
18900.0,2858
18915.0,-949
18930.0,-2362
18945.0,-1026
18960.0,2004
18975.0,111
18990.0,-268
19005.0,103
19020.0,2800
19035.0,-1259
19050.0,-947
19065.0,-1336
19080.0,2122
19095.0,-2177
19110.0,-690
19125.0,-342
19140.0,2571
19155.0,-749
19170.0,-1394
19185.0,-1251
19200.0,6326
19215.0,-710
19230.0,-504
19245.0,-1368
19260.0,2993
19275.0,-538
19290.0,-1226
19305.0,-605
19320.0,3496
19335.0,940
19350.0,-209
19365.0,-1184
19380.0,3471
19395.0,-801
19410.0,-769
19425.0,-114
19440.0,2873
19455.0,-1743
19470.0,-90
19485.0,-89
19500.0,3423
19515.0,-335
19530.0,-633
19545.0,-145
19560.0,1697
19575.0,67
19590.0,-353
19605.0,-654
19620.0,3414
19635.0,-502
19650.0,-81
19665.0,-1551
19680.0,3470
19695.0,-2042
19710.0,559
19725.0,-2707
19740.0,3085
19755.0,-507
19770.0,-2500
19785.0,659
19800.0,2191
19815.0,1090
19830.0,-1408
19845.0,-1150
19860.0,3624
19875.0,-824
19890.0,241
19905.0,-1751
19920.0,2036
19935.0,-90
19950.0,-1731
19965.0,-1896
19980.0,1501
19995.0,-2527
20010.0,741
20025.0,-344
20040.0,927
20055.0,45
20070.0,-2583
20085.0,-651
20100.0,3288
20115.0,-1693
20130.0,-1468
20145.0,-1527
20160.0,3835
20175.0,-1841
20190.0,-2420
20205.0,-461
20220.0,1461
20235.0,353
20250.0,-2164
20265.0,-331
20280.0,2690
20295.0,-1095
20310.0,1308
20325.0,-2424
20340.0,3577
20355.0,-2106
20370.0,28
20385.0,948
20400.0,1372
20415.0,-28
20430.0,1322
20445.0,-1286
20460.0,4256
20475.0,-473
20490.0,-393
20505.0,-2390
20520.0,3468
20535.0,1274
20550.0,-359
20565.0,-1245
20580.0,3565
20595.0,-778
20610.0,1137
20625.0,-876
20640.0,2665
20655.0,-1457
20670.0,-2250
20685.0,66
20700.0,1499
20715.0,-1001
20730.0,-2192
20745.0,-1781
20760.0,2965
20775.0,-1126
20790.0,16
20805.0,-1070
20820.0,3258
20835.0,1026
20850.0,-1291
20865.0,-21
20880.0,2069
20895.0,-1503
20910.0,78
20925.0,-1016
20940.0,2595
20955.0,-157
20970.0,-13
20985.0,-880
21000.0,2794
21015.0,-476
21030.0,-404
21045.0,1381
21060.0,1800
21075.0,228
21090.0,-261
21105.0,-2695
21120.0,2259
21135.0,-107
21150.0,-1306
21165.0,-729
21180.0,1563
21195.0,-1381
21210.0,1058
21225.0,-484
21240.0,2944
21255.0,-260
21270.0,-462
21285.0,912
21300.0,1517
21315.0,-367
21330.0,-1482
21345.0,-575
21360.0,3481
21375.0,-1556
21390.0,-925
21405.0,-1868
21420.0,2816
21435.0,-1242
21450.0,-108
21465.0,42
21480.0,1984
21495.0,-2339
21510.0,995
21525.0,58
21540.0,2746
21555.0,-1252
21570.0,-574
21585.0,21
21600.0,1508
21615.0,-1410
21630.0,-657
21645.0,-1379
21660.0,5105
21675.0,-704
21690.0,-740
21705.0,-285
21720.0,1604
21735.0,-1262
21750.0,-2357
21765.0,-2550
21780.0,1840
21795.0,-2254
21810.0,648
21825.0,-848
21840.0,3328
21855.0,-165
21870.0,-399
21885.0,568
21900.0,1225
21915.0,-1466
21930.0,-1750
21945.0,-316
21960.0,1846
21975.0,-716
21990.0,-2531
22005.0,-2307
22020.0,2487
22035.0,1463
22050.0,-2284
22065.0,112
22080.0,3130
22095.0,-706
22110.0,-886
22125.0,-2386
22140.0,810
22155.0,-2057
22170.0,-1373
22185.0,1087
22200.0,3566
22215.0,-2003
22230.0,-854
22245.0,-1144
22260.0,4160
22275.0,2621
22290.0,-2884
22305.0,-1558
22320.0,3500
22335.0,1335
22350.0,-675
22365.0,170
22380.0,662
22395.0,-2249
22410.0,-181
22425.0,-1988
22440.0,1461
22455.0,-1153
22470.0,-1065
22485.0,1315
22500.0,1220
22515.0,-1735
22530.0,-503
22545.0,-397
22560.0,4022
22575.0,-98
22590.0,-1739
22605.0,-1079
22620.0,3508
22635.0,-32
22650.0,-459
22665.0,-888
22680.0,704
22695.0,91
22710.0,1222
22725.0,-360
22740.0,3213
22755.0,-775
22770.0,-1187
22785.0,-274
22800.0,1785
22815.0,-84
22830.0,-2623
22845.0,-498
22860.0,1803
22875.0,-1449
22890.0,469
22905.0,-1857
22920.0,3287
22935.0,740
22950.0,-2648
22965.0,-722
22980.0,2163
22995.0,-429
23010.0,-475
23025.0,-1109
23040.0,2072
23055.0,-1507
23070.0,-1160
23085.0,-694
23100.0,2241
23115.0,-1251
23130.0,-666
23145.0,-782
23160.0,2576
23175.0,-1482
23190.0,-2168
23205.0,-2455
23220.0,2608
23235.0,-72
23250.0,-955
23265.0,-2321
23280.0,2375
23295.0,-814
23310.0,1239
23325.0,-546
23340.0,2282
23355.0,-767
23370.0,-414
23385.0,353
23400.0,557
23415.0,-1904
23430.0,-1192
23445.0,-2430
23460.0,3889
23475.0,-335
23490.0,-937
23505.0,821
23520.0,86
23535.0,-838
23550.0,-2676
23565.0,-2679
23580.0,2737
23595.0,-1385
23610.0,1068
23625.0,-692
23640.0,1469
23655.0,-391
23670.0,-2034
23685.0,161
23700.0,492
23715.0,-1159
23730.0,-1298
23745.0,-1598
23760.0,4010
23775.0,-1864
23790.0,-267
23805.0,-1135
23820.0,1592
23835.0,587
23850.0,-646
23865.0,-1508
23880.0,1759
23895.0,-2606
23910.0,-1152
23925.0,-1794
23940.0,537
23955.0,-1969
23970.0,-1764
23985.0,-1418
24000.0,703
24015.0,-2649
24030.0,-136
24045.0,-2887
24060.0,4568
24075.0,-1798
24090.0,-2831
24105.0,-1395
24120.0,4374
24135.0,-946
24150.0,-2509
24165.0,-1991
24180.0,3336
24195.0,-2165
24210.0,-623
24225.0,-879
24240.0,3156
24255.0,-2115
24270.0,-2286
24285.0,-1353
24300.0,1331
24315.0,-114
24330.0,-705
24345.0,-839
24360.0,2845
24375.0,-2346
24390.0,56
24405.0,-2450
24420.0,1269
24435.0,293
24450.0,-1440
24465.0,-1073
24480.0,3072
24495.0,-195
24510.0,-150
24525.0,-1231
24540.0,535
24555.0,-2737
24570.0,-1617
24585.0,-1019
24600.0,3204
24615.0,-603
24630.0,-833
24645.0,-1092
24660.0,2493
24675.0,-2505
24690.0,-2663
24705.0,-2662
24720.0,3252
24735.0,2028
24750.0,-3527
24765.0,-923
24780.0,1684
24795.0,-2610
24810.0,577
24825.0,-1837
24840.0,2210
24855.0,-978
24870.0,33
24885.0,-275
24900.0,1136
24915.0,40
24930.0,-2368
24945.0,-2254
24960.0,3340
24975.0,-1503
24990.0,-959
25005.0,-1978
25020.0,1353
25035.0,-3
25050.0,-2644
25065.0,-982
25080.0,1594
25095.0,-1211
25110.0,262
25125.0,-1046
25140.0,990
25155.0,-1083
25170.0,-219
25185.0,733
25200.0,2841
25215.0,25
25230.0,-2486
25245.0,-1782
25260.0,2567
25275.0,-1256
25290.0,-934
25305.0,-1931
25320.0,2476
25335.0,-1319
25350.0,2242
25365.0,-2783
25380.0,1844
25395.0,-53
25410.0,-1423
25425.0,-539
25440.0,760
25455.0,-111
25470.0,-26
25485.0,256
25500.0,766
25515.0,-1733
25530.0,-2789
25545.0,-613
25560.0,4472
25575.0,-1747
25590.0,-148
25605.0,-784
25620.0,3135
25635.0,447
25650.0,-1561
25665.0,-860
25680.0,1250
25695.0,-1077
25710.0,559
25725.0,-512
25740.0,2141
25755.0,-271
25770.0,-731
25785.0,969
25800.0,452
25815.0,-372
25830.0,-2396
25845.0,-1237
25860.0,2997
25875.0,-2069
25890.0,-1366
25905.0,-2043
25920.0,2897
25935.0,929
25950.0,-1414
25965.0,2852
25980.0,1448
25995.0,-1908
26010.0,1287
26025.0,-1493
26040.0,1772
26055.0,-1645
26070.0,-2613
26085.0,45
26100.0,2606
26115.0,-502
26130.0,-240
26145.0,-1903
26160.0,3526
26175.0,-668
26190.0,-2060
26205.0,-1288
26220.0,1042
26235.0,355
26250.0,-692
26265.0,-2775
26280.0,2262
26295.0,-1230
26310.0,-16
26325.0,-1048
26340.0,2577
26355.0,-1302
26370.0,-2437
26385.0,-1101
26400.0,2878
26415.0,-226
26430.0,-318
26445.0,-919
26460.0,2390
26475.0,-1178
26490.0,-1628
26505.0,-3
26520.0,1145
26535.0,-1323
26550.0,-44
26565.0,44
26580.0,5955
26595.0,-3854
26610.0,487
26625.0,-2376
26640.0,2284
26655.0,-935
26670.0,-910
26685.0,517
26700.0,1293
26715.0,-657
26730.0,-590
26745.0,-101
26760.0,2093
26775.0,-565
26790.0,-1052
26805.0,-2424
26820.0,744
26835.0,-987
26850.0,-566
26865.0,-1904
26880.0,3566
26895.0,-735
26910.0,-1171
26925.0,-586
26940.0,1598
26955.0,-1159
26970.0,-2239
26985.0,-741
27000.0,1844
27015.0,-1786
27030.0,-1124
27045.0,-2142
27060.0,2374
